CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
1,0,0,1,402553.19682088593,4,1,1,4,-11970,-779,0,10,1,1
1,0,1,0,270000.0,0,1,3,4,-14803,-890,0,14,1,1
0,0,0,0,155872.04745546565,4,1,4,4,-17812,-218,0,10,1,1
1,1,1,0,247500.0,4,1,1,4,-13703,-1691,1,8,2,1
0,0,1,0,241186.513603911,4,3,3,4,-14707,-1991,0,14,2,1
1,0,1,0,288806.23111310723,0,3,3,4,-10307,-2524,0,8,1,1
1,1,1,0,294293.7995719089,0,3,1,4,-20497,-1168,0,8,2,1
0,1,0,0,171006.23427175637,4,3,1,4,-14224,-1855,1,0,2,1
0,0,1,0,112500.0,1,1,1,4,-21408,365243,0,18,2,1
0,0,1,0,202500.0,4,1,1,4,-13014,-2283,0,3,2,1
1,1,0,0,206434.9363487346,4,1,1,4,-10992,-2216,0,4,4,1
1,1,1,0,216806.70193379352,4,3,1,4,-17468,-3103,0,4,2,1
0,1,1,0,231985.7999135004,4,3,1,4,-11730,-622,1,0,2,1
1,1,1,0,205317.1047098967,4,3,1,4,-17626,-3060,0,4,2,1
0,0,1,0,61129.09482529982,1,1,1,4,-23665,365243,0,18,2,1
1,1,0,1,180000.0,4,1,1,4,-11719,-1738,0,4,2,1
0,0,0,0,90000.0,4,1,0,4,-17474,-3328,0,8,2,1
1,0,0,0,175305.8164424062,4,1,1,4,-12256,-2253,1,8,3,1
1,1,1,0,116228.63932447758,4,3,1,4,-15739,-907,1,10,3,1
1,1,1,1,450000.0,0,3,1,4,-18167,-735,0,3,3,1
0,1,0,1,168120.4140967818,4,3,1,4,-11457,-1086,1,3,2,1
1,0,0,1,339490.9774763181,4,3,1,4,-11748,-1556,1,10,3,1
0,0,0,0,270000.0,4,1,1,4,-18039,-997,1,10,2,1
0,0,0,1,180000.0,4,3,1,4,-11630,-3769,0,8,3,1
0,1,0,0,140302.37863321032,4,1,1,4,-12115,-2490,0,18,2,1
1,0,1,0,270000.0,4,1,1,4,-16896,-248,0,8,2,1
0,0,0,0,157500.0,4,1,4,4,-17020,-969,0,10,1,1
0,0,0,0,135000.0,0,1,1,4,-15218,-2265,0,18,2,1
0,0,0,0,90000.0,0,1,1,4,-17355,-3273,1,6,2,1
0,1,1,0,225000.0,0,1,3,4,-12075,-1430,0,6,1,1
0,0,1,0,220829.65313806376,1,1,4,4,-21040,365243,0,18,1,1
0,0,1,0,128459.55323804646,4,1,4,4,-14291,-725,0,8,1,1
1,0,1,0,315000.0,0,3,3,4,-10499,-545,0,14,1,1
0,1,1,0,135000.0,4,3,1,4,-16413,-622,0,6,2,1
0,0,1,0,121416.96138182774,4,1,1,4,-11058,-797,0,18,3,1
0,1,1,0,202864.96779949352,0,1,3,4,-13333,-2705,0,6,1,1
0,0,1,0,68107.64394274869,0,1,1,4,-18778,-3698,0,14,3,1
0,0,1,1,116067.17066612573,4,1,1,4,-12461,-973,1,14,5,1
0,1,1,0,149851.6219116559,4,3,1,4,-14256,-1639,0,6,2,1
0,0,0,0,180000.0,4,1,3,4,-16090,-2669,0,8,2,1
0,0,1,0,225000.0,1,1,4,4,-23286,365243,0,18,1,1
1,0,1,0,270000.0,0,3,3,4,-10716,-637,0,14,1,1
1,1,1,0,157500.0,4,1,1,4,-17457,-876,0,8,2,1
0,0,1,0,123722.55695057091,4,1,3,4,-15521,-1050,0,14,1,1
0,1,0,0,172257.95457615796,4,3,1,4,-14324,-1826,1,3,2,1
0,1,0,2,162434.91654728528,4,3,1,4,-9901,-813,1,3,2,1
0,0,1,1,129884.21062844503,4,1,1,4,-14486,-404,0,18,3,1
0,0,1,1,67500.0,0,1,1,4,-18589,-3621,0,14,3,1
1,0,1,0,270000.0,4,1,1,4,-16896,-248,0,8,2,1
1,1,0,0,157500.0,4,2,1,0,-9124,-960,1,4,2,1
0,1,0,0,135000.0,1,1,1,4,-23324,365243,0,18,2,1
1,1,1,0,211645.0976051655,4,3,1,4,-17719,-3158,0,4,2,1
0,0,1,0,110785.79361990477,1,1,4,4,-22403,365243,0,18,1,1
0,1,1,0,90000.0,4,1,1,4,-19081,-144,1,2,2,1
0,0,0,0,120484.13528459304,0,1,1,4,-18928,-5669,0,10,2,1
0,0,1,0,270000.0,2,3,3,4,-11008,-2438,0,14,2,1
0,0,0,0,111224.00998346237,1,1,4,4,-21002,365243,0,18,1,1
1,1,1,0,146831.95908632528,4,1,1,4,-8938,-1111,0,8,2,1
0,0,1,0,202500.0,4,1,1,4,-17477,-3563,0,8,2,1
0,0,0,0,270000.0,4,1,1,4,-19159,-1239,1,10,2,1
1,1,1,0,427744.663329369,0,1,1,4,-19871,-1262,0,10,3,1
1,1,1,0,190469.32259218596,4,1,1,4,-16283,-1083,1,4,2,1
0,1,1,0,225000.0,0,1,3,4,-12075,-1430,0,6,1,1
0,1,0,1,102824.92301948661,4,1,1,4,-15413,-926,1,14,3,1
0,1,1,0,270000.0,4,3,1,4,-11578,-583,0,14,2,1
0,0,0,0,130553.84505318136,0,1,1,4,-11886,-4837,0,10,2,1
0,1,0,0,178740.91260049934,4,3,1,4,-14898,-1581,1,3,2,1
0,1,1,0,215701.8340756132,0,1,3,4,-12603,-1965,0,6,1,1
0,1,0,1,77443.9401988796,4,3,1,4,-13474,-1914,1,14,2,1
0,0,0,0,112500.0,0,1,1,4,-20285,-1734,1,6,2,1
0,0,0,1,180000.0,4,1,3,4,-14887,-6292,0,8,2,1
0,0,1,0,157500.0,0,1,1,4,-16125,-5026,0,11,2,1
0,0,1,0,148630.30888914666,2,3,1,4,-13154,-950,0,3,3,1
1,1,1,0,202500.0,4,3,1,4,-17585,-3017,0,4,2,1
0,0,1,0,96103.73066895064,1,3,2,4,-24455,365243,0,18,1,1
0,1,1,0,225000.0,0,1,3,4,-11881,-1139,0,6,1,1
0,0,1,0,135000.0,4,1,1,4,-17531,-5099,0,18,2,1
0,1,1,0,266939.574592503,4,3,1,4,-13184,-1908,0,0,2,1
0,0,0,0,96801.0983868416,0,1,1,4,-18240,-2807,1,6,2,1
0,0,1,0,221146.66967818426,1,1,4,4,-21107,365243,0,18,1,1
0,0,1,1,133550.8988174394,4,1,1,4,-16007,-247,0,18,3,1
0,0,0,0,189490.99309124466,4,1,3,4,-15759,-7315,0,8,2,1
0,0,0,0,76271.81265228668,1,1,4,4,-22626,365243,0,18,1,1
1,1,1,0,160331.05735579424,4,1,1,4,-16573,-657,0,4,2,1
1,1,0,2,225000.0,4,1,1,4,-14776,-2212,0,4,4,1
1,1,1,1,117965.56383616902,4,1,1,4,-15911,-778,1,4,4,1
1,0,1,0,150443.89752147187,4,1,1,4,-10187,-1470,0,8,2,1
0,1,1,0,73178.80856636705,4,1,1,4,-18030,-1868,0,18,2,1
0,1,0,0,180000.0,4,3,1,4,-14943,-1650,1,0,2,1
0,1,0,0,135000.0,1,1,1,4,-13094,365243,0,18,2,1
0,1,0,0,180028.22676393925,4,3,1,4,-14946,-1650,1,3,2,1
0,1,0,0,135000.0,1,1,1,4,-17357,365243,0,18,2,1
1,1,1,0,298485.4321225038,4,1,1,4,-19579,-909,0,4,2,1
1,1,0,0,210781.73249920263,4,1,1,4,-11878,-2215,0,4,2,1
0,0,1,3,292500.0,4,1,1,4,-12368,-672,0,14,2,1
0,0,0,1,190633.7275212646,4,3,1,4,-10628,-3347,0,8,3,1
1,0,0,1,360000.0,4,3,1,4,-11112,-469,1,10,3,1
1,0,1,0,74949.88640311171,1,1,1,4,-22574,365243,0,18,2,1
1,0,1,0,77706.28053748095,1,1,1,4,-21939,365243,0,18,2,1
0,0,0,0,90000.0,4,1,1,4,-14799,-2890,1,15,2,1
0,1,1,0,90000.0,4,1,1,4,-19101,-1721,0,18,2,1
0,1,0,0,157183.5709409176,4,3,1,4,-11669,-1147,1,3,2,1
1,1,1,1,225000.0,4,1,3,4,-15622,-2629,0,6,1,1
0,0,1,1,157500.0,2,3,1,4,-15645,-4280,0,3,3,1
0,1,0,1,135000.0,4,1,1,4,-10596,-1371,0,8,4,1
0,0,0,0,108000.0,1,1,4,4,-22182,365243,0,18,1,1
1,1,0,0,157500.0,4,2,1,0,-9124,-960,1,4,2,1
0,0,1,0,164784.46410882124,4,1,1,4,-18279,-1990,0,8,2,1
0,0,1,0,135000.0,4,1,1,4,-19279,-7594,0,11,2,1
1,1,1,0,207230.89913077123,4,3,1,4,-17654,-3090,0,4,2,1
1,1,1,0,202500.0,4,3,1,4,-17585,-3017,0,4,2,1
0,0,1,3,90000.0,4,1,1,4,-12444,-2030,0,3,2,1
0,0,1,0,112153.8439371616,1,1,1,4,-21834,365243,0,18,2,1
0,0,1,0,113716.1312692707,4,1,1,4,-15820,-4058,0,18,3,1
0,0,1,0,128725.65705665822,1,1,4,4,-22949,365243,0,18,1,1
0,0,0,0,69730.65581539589,0,3,1,4,-15764,-441,0,3,1,1
0,0,0,1,90000.0,1,1,1,4,-18309,365243,0,18,2,1
1,1,1,0,202500.0,4,3,1,4,-17585,-3017,0,4,2,1
1,1,0,0,133286.25798852232,4,1,1,4,-13586,-1619,0,16,2,1
0,0,1,0,306000.0,4,1,1,4,-18927,-2978,0,6,2,1
0,0,1,1,72543.76530753345,4,3,1,4,-12505,-386,0,18,3,1
0,0,1,0,184227.44726531047,4,1,1,4,-19852,-3625,0,8,2,1
0,0,1,0,225000.0,1,1,4,4,-23266,365243,0,18,1,1
1,0,1,0,270000.0,0,2,3,4,-12502,-387,0,14,1,1
0,0,1,0,126000.0,4,1,3,4,-16886,-1499,0,14,1,1
0,0,1,1,88198.0701930514,0,1,1,4,-15777,-2647,0,14,3,1
1,0,0,0,226167.0732993639,0,1,1,4,-19384,-418,0,8,2,1
0,0,1,3,91187.9566229686,4,1,1,4,-11882,-3090,1,18,2,1
0,0,1,0,99000.0,1,3,2,4,-24611,365243,0,18,1,1
1,0,0,0,90000.0,4,1,3,4,-16295,-2276,1,14,1,1
0,0,1,0,114701.08575921011,4,1,1,4,-18618,-3476,0,18,2,1
0,0,1,0,299672.8698600764,4,1,1,4,-15858,-3669,0,6,2,1
0,1,1,1,321612.94046130276,2,3,1,4,-13620,-3600,0,10,2,1
0,0,1,0,218432.20305156274,1,1,4,4,-20905,365243,0,18,1,1
1,0,0,0,225000.0,0,1,1,4,-12363,-234,0,14,2,1
0,0,1,0,182335.29125185913,1,1,4,4,-22444,365243,0,18,1,1
0,1,1,0,90000.0,4,1,1,4,-18950,-1002,1,18,2,1
0,0,0,0,194790.49983543032,0,3,1,4,-11970,-3308,0,18,2,1
1,1,1,0,202500.0,4,3,1,4,-17585,-3017,0,4,2,1
1,1,1,0,210895.17515706614,4,1,1,4,-16528,-1705,1,8,2,1
0,0,0,0,124372.63907230741,0,1,1,4,-18059,-5358,0,18,2,1
0,0,1,0,169946.91706604345,1,1,1,4,-22251,365243,0,18,2,1
0,1,1,0,225000.0,0,1,3,4,-11979,-1367,0,6,1,1
1,1,0,0,182071.39092254773,4,1,1,4,-16037,-807,0,8,1,1
1,1,1,0,157500.0,4,1,1,4,-17397,-706,0,8,2,1
0,0,1,0,244056.25404559594,1,1,3,4,-23269,365243,0,18,1,1
0,0,1,0,94764.58042051706,1,3,2,4,-24384,365243,0,18,1,1
1,0,1,0,155843.84910445672,4,1,1,4,-17353,-1317,0,8,2,1
0,0,1,0,142100.8805220206,4,1,1,4,-15014,-4670,0,8,3,1
1,0,0,0,233695.351410459,0,1,1,4,-15522,-1556,0,8,2,1
0,1,0,0,315000.0,0,3,1,4,-13557,-586,1,18,2,1
0,0,1,0,191513.6712432472,4,1,2,4,-15327,-1549,0,3,1,1
1,1,0,1,218804.0903116822,4,1,1,4,-13513,-2213,0,4,2,1
1,0,1,1,153107.8968569865,0,1,0,4,-15226,-2285,0,18,3,1
1,0,0,0,225000.0,0,1,1,4,-12977,-1520,0,14,2,1
0,0,1,0,202500.0,4,1,1,4,-13304,-2098,0,3,2,1
0,0,1,0,117547.70279872371,4,1,3,4,-10392,-1508,0,8,1,1
1,0,1,1,126000.0,0,1,0,4,-12755,-2105,0,18,3,1
1,1,0,0,202500.0,4,1,1,4,-10402,-2168,0,8,2,1
0,1,0,0,315000.0,0,3,1,4,-13557,-586,1,18,2,1
1,1,1,0,222709.4362239518,4,3,1,4,-17881,-3330,0,4,2,1
0,0,1,0,90000.0,1,1,1,4,-21603,365243,0,18,2,1
1,0,0,0,171267.60145547887,4,1,1,4,-13633,-3395,1,8,3,1
0,1,1,0,225000.0,1,1,1,4,-21941,365243,0,18,2,1
0,1,0,0,144702.1145853102,0,1,1,4,-9909,-914,0,18,2,1
1,1,0,2,225000.0,4,1,1,4,-13581,-3509,0,4,2,1
0,1,1,0,257076.97710499208,4,3,1,4,-11493,-1676,1,0,2,1
0,1,0,0,135000.0,1,1,1,4,-23324,365243,0,18,2,1
1,0,0,1,133760.8479509724,4,1,1,4,-11164,-567,1,0,3,1
0,0,1,0,122813.56276953034,4,1,1,4,-14840,-2790,0,18,2,1
0,0,1,0,111480.51625557731,1,1,1,4,-21840,365243,0,18,2,1
1,1,1,0,202500.0,4,3,1,4,-13541,-4951,0,4,2,1
0,0,1,0,558752.1383371585,0,3,1,4,-16009,-778,0,10,2,1
1,0,1,0,178971.7680771525,4,1,3,4,-15605,-555,0,8,2,1
0,0,1,0,93325.40269679927,1,3,2,4,-24307,365243,0,18,1,1
0,0,1,0,112500.0,1,1,1,4,-21785,365243,0,18,2,1
1,0,0,0,260490.2087357394,0,1,1,4,-15512,-2093,0,8,2,1
0,1,0,0,135000.0,4,1,1,4,-12524,-2318,1,18,2,1
0,0,1,0,218009.65731273947,1,1,4,4,-20446,365243,0,18,1,1
0,0,0,0,112500.0,0,1,1,4,-16718,-2503,1,6,2,1
0,0,1,1,142848.37735095245,2,3,1,4,-11299,-1587,0,3,3,1
0,1,0,0,180000.0,4,3,1,4,-14654,-1622,1,3,2,1
1,1,0,1,224564.93814236362,4,1,1,4,-12818,-4299,0,8,2,1
0,0,1,0,216000.0,1,1,4,4,-20024,365243,0,18,1,1
0,0,1,0,170524.99659288107,0,1,1,4,-12881,-3134,0,11,2,1
0,0,1,0,303677.1570572285,4,1,1,4,-17800,-3231,0,6,2,1
1,1,1,0,202500.0,4,3,1,4,-17585,-3017,0,4,2,1
1,1,1,0,115799.37532711063,4,3,1,4,-15792,-909,1,10,1,1
0,0,0,0,186786.51473076423,4,1,3,4,-14329,-5601,0,8,2,1
1,1,1,0,135000.0,4,1,1,4,-10712,-217,0,8,2,1
0,0,1,0,148499.52031264547,2,3,1,4,-17032,-3694,0,3,3,1
0,0,1,0,188564.86287814227,4,1,2,4,-15705,-1723,0,18,1,1
1,0,1,0,112500.0,0,1,1,4,-20103,-555,0,16,2,1
0,0,0,0,151445.20197008632,0,1,1,4,-17985,-1757,0,18,2,1
0,1,0,1,135000.0,4,1,1,4,-9722,-930,0,8,4,1
0,1,1,0,184105.89051935863,1,1,1,4,-19062,365243,0,18,2,1
0,0,1,3,292500.0,4,1,1,4,-12368,-672,0,14,2,1
0,0,1,0,134592.1464751977,4,1,4,4,-19826,-604,0,10,1,1
1,1,1,0,224356.97607542734,4,1,1,4,-14477,-2393,1,8,2,1
0,0,1,0,292500.0,4,1,1,4,-12379,-4453,0,6,2,1
0,0,0,1,135000.0,4,1,1,4,-13685,-919,1,14,3,1
1,0,0,1,143470.04228678407,4,1,1,4,-15535,-749,1,4,3,1
0,0,0,0,158949.89493585716,0,1,1,4,-19572,-2197,0,18,2,1
1,1,1,0,90000.0,4,1,0,4,-13672,-237,0,8,2,1
1,1,1,1,135000.0,4,1,1,4,-12200,-4066,0,18,2,1
0,0,1,0,135000.0,2,3,1,4,-11007,-1787,0,3,3,1
0,0,1,0,132800.5645792826,1,1,4,4,-23842,365243,0,18,1,1
1,0,1,0,275750.4084285351,0,3,3,4,-11481,-239,0,14,1,1
0,0,1,0,293790.25443530676,4,1,1,4,-13004,-4312,0,6,2,1
0,0,0,0,89560.2125188954,4,1,0,4,-10739,-2154,1,15,2,1
1,0,0,1,162247.95237793218,4,1,1,4,-15206,-1345,0,4,3,1
1,0,1,0,280273.67094214633,0,3,3,4,-10414,-738,0,14,1,1
0,0,1,0,295761.8708800955,4,1,1,4,-13961,-4096,0,6,2,1
0,0,1,0,180000.0,1,1,1,4,-20071,365243,0,18,2,1
0,0,1,0,194747.0296064644,1,1,1,4,-22330,365243,0,18,2,1
0,1,1,1,280588.97299295163,2,3,1,4,-11267,-2167,0,10,2,1
1,0,0,1,327378.6606979387,4,3,1,4,-13259,-4388,1,10,3,1
1,0,1,0,267294.9412796101,4,1,1,4,-16704,-289,0,8,2,1
0,1,1,0,225000.0,1,1,1,4,-21955,365243,0,18,2,1
1,0,0,0,404906.6273231778,4,1,1,4,-14701,-1427,0,10,3,1
0,0,1,0,120653.67314585533,4,1,1,4,-18745,-7823,0,18,2,1
0,1,1,0,250435.4330181394,4,3,1,4,-13721,-2028,0,3,2,1
1,1,1,0,247500.0,4,1,1,4,-12378,-2599,1,8,2,1
0,0,0,0,112500.0,0,1,1,4,-17751,-2280,1,6,2,1
0,0,1,2,146129.37040392042,4,1,1,4,-11070,-1990,0,8,2,1
0,1,1,0,225000.0,4,1,3,4,-14122,-1458,0,6,1,1
0,0,1,0,111887.84723938859,4,1,1,4,-16152,-4301,0,7,2,1
0,1,1,0,140297.272046534,4,1,1,4,-15643,-984,0,6,2,1
0,1,0,0,74859.50834682935,4,3,1,4,-14286,-1113,1,14,2,1
0,1,0,0,180000.0,4,3,1,4,-14740,-1630,1,0,2,1
1,0,1,1,270000.0,4,3,3,4,-10421,-2543,0,14,1,1
0,0,0,0,112500.0,0,1,1,4,-20061,-1782,1,6,2,1
0,0,1,0,112500.0,4,1,1,4,-17658,-6125,0,7,2,1
1,0,1,0,270000.0,4,3,3,4,-10390,-796,0,14,1,1
0,1,1,0,135000.0,4,3,1,4,-19583,-1559,0,6,2,1
0,0,1,0,126874.49090058984,4,1,1,4,-18186,-7197,0,18,2,1
0,0,1,0,180000.0,1,1,1,4,-22599,365243,0,18,2,1
0,1,0,1,129364.26400243136,4,1,1,4,-15990,-393,1,14,3,1
1,1,1,0,90000.0,4,1,0,4,-13373,-208,0,8,2,1
0,0,1,0,121500.0,1,1,4,4,-21366,365243,0,18,1,1
0,1,0,1,135000.0,4,1,1,4,-10455,-1300,0,8,4,1
0,1,1,0,258934.84081818163,0,3,1,4,-11722,-1438,1,0,2,1
0,0,0,0,90000.0,0,1,1,4,-17355,-3273,1,6,2,1
0,0,1,0,72377.02549672284,1,1,1,4,-22931,365243,0,18,2,1
0,1,1,0,96843.41949791153,4,1,1,4,-17126,-1648,0,18,2,1
1,1,1,0,176215.31997104845,4,1,1,4,-12251,-1245,0,4,2,1
0,0,1,0,99000.0,1,3,2,4,-24611,365243,0,18,1,1
0,0,0,0,69381.41020534541,0,3,2,4,-16263,-450,0,3,1,1
0,0,1,1,157500.0,2,3,1,4,-15645,-4280,0,3,3,1
1,1,0,0,180000.0,4,1,1,4,-12896,-801,0,8,1,1
1,1,1,0,202500.0,4,3,1,4,-13496,-4973,0,4,2,1
1,0,1,0,270000.0,4,2,3,4,-11151,-425,0,14,1,1
1,1,1,0,157500.0,4,1,1,4,-17557,-1162,0,8,2,1
0,0,1,0,306000.0,4,1,1,4,-18927,-2978,0,6,2,1
0,0,0,0,100363.08717811143,1,1,1,4,-22431,365243,0,18,2,1
0,0,0,0,225000.0,4,1,4,4,-19291,-1618,0,14,1,1
1,1,0,0,171826.5595384627,4,2,1,0,-11783,-3304,1,4,2,1
0,0,1,0,180000.0,1,1,1,4,-22655,365243,0,18,2,1
1,0,0,0,157500.0,4,1,1,4,-18275,-6868,1,8,2,1
0,1,0,0,176431.20996072853,4,3,1,4,-14815,-1455,1,3,2,1
0,0,0,0,207888.6474913306,4,1,1,4,-20146,-3639,1,8,2,1
0,1,1,0,98677.52939630773,4,1,1,4,-19583,-1316,0,18,2,1
0,0,1,0,90000.0,1,3,2,4,-24129,365243,0,18,1,1
1,0,1,0,98364.85273750321,4,1,1,4,-17463,-706,0,3,2,1
1,0,1,0,118968.94115615977,0,1,1,4,-19818,-1205,0,16,2,1
0,0,1,0,123885.43923847818,2,1,1,4,-18113,-3212,0,11,2,1
0,0,1,0,135000.0,4,1,1,4,-19642,-3968,0,11,2,1
0,0,1,0,221627.21055575763,1,1,4,4,-22063,365243,0,18,1,1
1,1,0,0,202500.0,4,1,1,4,-13720,-1394,0,8,2,1
0,1,1,0,260855.25066854848,4,3,1,4,-12512,-2123,0,3,2,1
0,0,1,0,296258.9683974907,4,1,1,4,-14202,-4042,0,6,2,1
0,0,1,0,67500.0,0,1,1,4,-18893,-3449,0,0,1,1
0,0,1,0,112447.0924848125,4,1,1,4,-16576,-4557,0,7,2,1
1,0,0,1,354998.6932612652,4,3,1,4,-11441,-1069,1,10,3,1
0,0,0,0,176239.33960238265,0,3,1,4,-14204,-3969,0,18,2,1
0,0,1,0,56496.75626643835,1,1,1,4,-23773,365243,0,18,2,1
0,0,1,3,90356.02367406448,4,1,1,4,-11862,-2968,1,14,5,1
1,0,1,0,114552.13927165436,0,1,1,4,-20072,-1137,0,16,2,1
1,0,1,0,126657.8131260256,4,1,1,4,-12567,-2077,0,8,2,1
0,0,1,0,90000.0,4,1,0,4,-14699,-336,0,8,2,1
1,0,0,1,336461.1013189911,4,3,1,4,-11890,-1612,1,10,3,1
1,0,0,1,150901.09367434456,4,1,1,4,-16006,-1124,0,4,3,1
0,0,0,0,112500.0,0,1,1,4,-20285,-1734,1,6,2,1
0,1,1,0,112206.6205707757,4,1,1,4,-20335,-686,0,18,2,1
0,0,1,0,225000.0,1,1,4,4,-23286,365243,0,18,1,1
1,1,1,0,91481.64544226165,4,1,1,4,-19339,-1664,0,8,2,1
1,0,1,1,126000.0,0,1,0,4,-12755,-2105,0,18,3,1
1,0,0,1,360000.0,4,3,1,4,-11112,-469,1,10,3,1
0,0,1,1,131928.8516750562,4,1,1,4,-15334,-317,0,18,3,1
1,1,1,0,189042.56944180102,4,1,1,4,-10807,-1720,0,4,2,1
1,1,1,0,111344.86717554975,4,1,1,4,-21305,-916,0,8,2,1
0,0,0,1,90000.0,1,1,1,4,-18309,365243,0,18,2,1
0,0,1,0,90000.0,1,1,1,4,-21223,365243,0,18,2,1
0,0,1,0,180000.0,1,1,1,4,-20314,365243,0,18,2,1
1,1,0,1,215251.2292599694,4,1,1,4,-13199,-3073,0,8,2,1
1,0,1,0,315000.0,0,3,3,4,-10499,-545,0,14,1,1
0,1,1,0,266371.35012637795,0,3,1,4,-16052,-916,1,0,2,1
0,0,1,0,223483.4528819939,1,1,4,4,-22736,365243,0,18,1,1
1,1,0,0,157500.0,4,2,1,0,-9124,-960,1,4,2,1
0,0,1,0,239774.3773404435,1,1,4,4,-23410,365243,0,18,1,1
0,0,1,1,650964.8548242284,0,3,1,4,-14110,-870,0,10,2,1
0,0,0,0,90000.0,1,1,3,4,-21625,365243,0,18,1,1
1,0,0,1,135000.0,4,1,1,4,-11983,-1237,1,0,3,1
0,0,1,0,270000.0,4,1,1,4,-18803,-1331,0,14,2,1
1,1,1,0,183373.77726590206,4,1,1,4,-11067,-1510,0,4,2,1
0,0,1,0,113943.78845461122,4,1,1,4,-17914,-3854,0,18,2,1
1,0,0,1,157500.0,4,1,1,4,-16424,-1458,0,18,3,1
0,1,1,0,221512.87534759517,1,1,1,4,-21708,365243,0,18,2,1
1,0,0,0,179605.17340248477,4,1,3,4,-10697,-892,1,8,1,1
0,0,0,0,112500.0,0,1,1,4,-19145,-1979,1,6,2,1
1,0,0,1,131320.6058878125,4,1,1,4,-11221,-1773,1,0,3,1
0,0,1,0,96895.45210641358,4,1,3,4,-18227,-475,0,14,1,1
0,0,0,0,145253.24414775855,4,1,1,4,-16569,-8401,1,18,2,1
0,0,1,0,67500.0,0,1,1,4,-18916,-2270,0,3,3,1
1,1,1,0,207965.81996745025,4,3,1,4,-17665,-3101,0,4,2,1
1,1,1,0,202500.0,4,3,1,4,-15634,-3950,0,4,2,1
1,0,0,0,242844.26728750352,4,1,3,4,-15004,-1985,0,8,1,1
1,0,1,0,270000.0,4,3,3,4,-16239,-303,0,14,1,1
0,0,0,2,112500.0,0,1,1,4,-12556,-4563,1,6,2,1
1,1,1,0,450000.0,0,1,1,4,-19069,-1871,0,10,4,1
0,0,1,1,157500.0,2,3,1,4,-15645,-4280,0,3,3,1
1,0,1,0,279379.2146022996,0,3,3,4,-11390,-267,0,14,1,1
1,0,1,0,270000.0,0,1,3,4,-13956,-2199,0,14,1,1
1,1,1,0,184030.32692999375,4,1,1,4,-11037,-1535,0,4,2,1
0,1,1,0,223157.55806272317,0,1,3,4,-12179,-1536,0,6,1,1
0,0,1,0,180000.0,1,1,1,4,-21917,365243,0,18,2,1
0,0,1,1,67500.0,0,1,1,4,-16719,-3867,0,14,3,1
0,1,1,0,110437.37408476655,4,1,1,4,-21039,-10389,0,18,2,1
0,0,0,0,135000.0,0,1,1,4,-13844,-3267,0,10,2,1
1,1,0,0,285592.78698091296,0,3,1,4,-13845,-1945,0,18,2,1
0,1,1,1,266613.8779967813,4,3,1,4,-11753,-1926,0,0,2,1
0,1,0,0,135000.0,1,1,1,4,-23324,365243,0,18,2,1
0,1,1,0,312329.63336207153,2,3,1,4,-14840,-353,0,10,2,1
0,0,1,0,175953.15915927052,1,1,1,4,-22492,365243,0,18,2,1
0,0,1,0,180000.0,1,1,1,4,-19380,365243,0,18,2,1
0,1,1,0,90000.0,4,1,1,4,-19048,-359,1,2,2,1
1,1,1,0,135003.0931481875,4,1,1,4,-10712,-217,0,4,2,1
1,1,1,1,247500.0,4,1,1,4,-14338,-1959,0,8,2,1
0,0,0,0,53504.92597280119,4,1,1,4,-18309,-3591,1,15,2,1
0,1,1,0,80974.36911156136,1,1,1,4,-21666,365243,0,18,2,1
0,1,0,0,81322.5659532294,1,1,1,4,-21678,365243,0,18,2,1
0,0,1,0,202500.0,4,1,1,4,-14291,-2453,0,3,2,1
0,0,0,1,202219.7861015425,4,3,1,4,-9536,-2889,0,8,3,1
0,0,0,0,81000.0,1,1,4,4,-23343,365243,0,18,1,1
1,1,0,2,225000.0,4,1,1,4,-14011,-3042,0,4,4,1
0,0,1,3,90459.41453520037,4,1,1,4,-11865,-2984,1,14,5,1
0,0,1,0,202500.0,4,1,1,4,-10563,-1231,0,3,2,1
0,1,1,1,262967.44258012273,4,3,1,4,-11887,-2235,0,0,3,1
0,0,1,1,71207.29802084556,4,3,1,4,-12622,-923,0,18,3,1
0,0,1,0,104781.78896678475,4,1,1,4,-11275,-1135,0,7,2,1
0,1,1,0,73772.98892902145,4,1,1,4,-15398,-527,1,2,2,1
0,0,0,0,155084.070068116,0,1,1,4,-18597,-1644,0,18,2,1
0,0,1,0,88411.27753131479,1,1,1,4,-21895,365243,0,18,2,1
0,0,1,0,543760.4342783812,0,3,3,4,-19769,-728,0,10,2,1
1,1,0,0,212478.23023222864,4,1,1,4,-13312,-2708,0,8,2,1
1,0,0,1,404263.3756367491,4,3,1,4,-14680,-1418,1,10,3,1
0,0,1,1,67500.0,0,1,1,4,-18880,-4114,0,14,3,1
0,1,0,0,117378.80317525318,4,1,1,4,-20642,-2382,0,18,2,1
0,0,1,1,90000.0,4,1,1,4,-15295,-1694,0,3,2,1
0,1,1,0,112500.0,4,1,1,4,-20658,-4258,0,18,2,1
